time_ps,RMSD_conformation_A,heavy_geometric_radius_A,protein_CA_RMSD_A,ligand_EGFR_fit_RMSD_A,site_center_distance_A,series,included
100.0,1.1226264,5.1703644,3.1487136,3.0699518,3.4794168,replica_02_seed20260932,False
110.0,1.0769644,5.2219334,3.3618097,3.1082988,3.7107394,replica_02_seed20260932,False
120.0,1.126574,5.290906,3.2451406,3.1763515,3.258765,replica_02_seed20260932,False
130.0,1.1156089,5.3108306,3.0935426,3.1172345,3.503792,replica_02_seed20260932,False
140.0,1.2296922,5.2498426,3.2115529,2.9558468,3.1292534,replica_02_seed20260932,False
150.0,0.8928651,5.3017426,3.2429755,3.0875854,3.6066458,replica_02_seed20260932,False
160.0,0.8226652,5.2619934,3.1114707,2.9941149,3.6472068,replica_02_seed20260932,False
170.0,1.1862869,5.241613,3.1914024,3.2860744,3.7023342,replica_02_seed20260932,False
180.0,0.89557403,5.2518206,3.128068,3.3480568,2.9766922,replica_02_seed20260932,False
190.0,0.85933435,5.1801343,2.9981232,3.3263001,2.9191966,replica_02_seed20260932,False
200.0,1.0033278,5.2499633,2.9796867,3.2687652,3.3816357,replica_02_seed20260932,False
210.0,0.9015511,5.18045,3.0370677,3.2713482,3.4872675,replica_02_seed20260932,False
220.0,1.1456747,5.135211,2.8991141,3.1735091,3.3660626,replica_02_seed20260932,False
230.0,0.833655,5.2692184,2.9225554,3.3678448,3.6935627,replica_02_seed20260932,False
240.0,1.0348829,5.136812,2.97323,3.327784,3.524104,replica_02_seed20260932,False
250.0,1.1408811,5.221894,3.0576944,3.0099428,4.3134823,replica_02_seed20260932,False
260.0,1.2440732,5.269581,3.1570334,3.235108,3.5596135,replica_02_seed20260932,False
270.0,1.1889329,5.2955985,3.2231941,3.3223968,3.6989214,replica_02_seed20260932,False
280.0,1.1877908,5.200091,3.1482735,3.5869238,3.6592224,replica_02_seed20260932,False
290.0,1.241226,5.337627,3.2490683,3.1361823,3.9194684,replica_02_seed20260932,False
300.0,0.9519773,5.2032413,3.2428198,3.2824097,3.7387717,replica_02_seed20260932,False
310.0,0.7710475,5.1763797,3.1684754,2.671274,3.4860082,replica_02_seed20260932,False
320.0,0.53686076,5.2656536,3.042696,2.9273968,3.599496,replica_02_seed20260932,False
330.0,0.8374671,5.190261,2.9622674,3.5724678,3.0278282,replica_02_seed20260932,False
340.0,0.7707423,5.2109838,2.8669262,3.419289,3.197638,replica_02_seed20260932,False
350.0,0.72434354,5.159206,2.7975125,3.8272595,3.3013644,replica_02_seed20260932,False
360.0,0.8111898,5.192275,2.8307247,3.9955869,3.4595723,replica_02_seed20260932,False
370.0,0.8131019,5.1267715,2.8075113,3.5785353,3.371723,replica_02_seed20260932,False
380.0,0.7993906,5.110244,2.8909025,3.3519437,3.4948072,replica_02_seed20260932,False
390.0,0.7136884,5.1294208,3.1037164,3.2833624,3.2466915,replica_02_seed20260932,False
400.0,0.6389635,5.235185,3.1371546,3.8361983,3.3085394,replica_02_seed20260932,False
410.0,0.8250961,5.27385,3.1703315,4.5100303,3.3475568,replica_02_seed20260932,False
420.0,0.8871933,5.396723,2.9862337,4.28995,3.6132488,replica_02_seed20260932,False
430.0,1.0055654,5.3828773,2.9295926,4.735058,4.023708,replica_02_seed20260932,False
440.0,0.75559264,5.1693525,3.015187,4.6008244,3.5482645,replica_02_seed20260932,False
450.0,0.96858394,5.226609,2.949209,4.0922265,4.0273185,replica_02_seed20260932,False
460.0,0.8231926,5.0910587,3.0574882,3.9874787,3.3904648,replica_02_seed20260932,False
470.0,0.97443455,5.246731,2.90904,3.9644537,4.0091763,replica_02_seed20260932,False
480.0,0.9860057,5.239162,3.0618644,3.8892891,4.1145616,replica_02_seed20260932,False
490.0,0.8365252,5.2806435,2.9212067,3.6825185,3.5082695,replica_02_seed20260932,False
500.0,0.9508128,5.369046,2.8424456,2.7168248,3.6375537,replica_02_seed20260932,False
510.0,0.902853,5.2114587,3.0514882,3.004013,2.8232088,replica_02_seed20260932,False
520.0,0.7037667,5.2966824,3.1461368,3.290641,2.928957,replica_02_seed20260932,False
530.0,1.3016886,5.315702,3.3256495,3.6933148,3.3859565,replica_02_seed20260932,False
540.0,1.0089897,5.2058735,3.2360096,3.1658032,3.4163933,replica_02_seed20260932,False
550.0,0.94962525,5.253453,3.259008,3.1469285,3.544661,replica_02_seed20260932,False
560.0,0.82970273,5.2111964,3.4024568,2.4978974,3.346369,replica_02_seed20260932,False
570.0,0.661136,5.2958746,3.3167336,2.6314595,3.5993462,replica_02_seed20260932,False
580.0,0.95414704,5.1786327,3.4999895,2.4497805,3.7951949,replica_02_seed20260932,False
590.0,0.76495045,5.1878076,3.4819076,2.2094128,3.6946723,replica_02_seed20260932,False
600.0,0.7793312,5.236395,3.4525042,3.2884479,3.3212228,replica_02_seed20260932,False
610.0,0.9350554,5.220744,3.5183773,3.4257138,3.3550045,replica_02_seed20260932,False
620.0,1.1256876,5.288711,3.4584198,2.694674,2.7278187,replica_02_seed20260932,False
630.0,0.9218702,5.276065,3.6470046,2.9558134,3.388275,replica_02_seed20260932,False
640.0,0.89129364,5.209795,3.7413166,2.9624367,3.1538777,replica_02_seed20260932,False
650.0,1.227634,5.0057335,3.7026975,3.2241871,3.626052,replica_02_seed20260932,False
660.0,1.3774102,5.1199245,3.6975498,3.632629,4.0811486,replica_02_seed20260932,False
670.0,1.2776272,5.17006,3.6940641,3.2672791,3.9569955,replica_02_seed20260932,False
680.0,1.1469185,5.1860766,3.6536016,2.9350214,3.8079371,replica_02_seed20260932,False
690.0,0.97933525,5.213916,3.542762,3.4058971,4.198559,replica_02_seed20260932,False
700.0,1.0486815,5.2558823,3.6230989,3.3501854,4.079675,replica_02_seed20260932,False
710.0,1.1106311,5.282117,3.6602187,3.2783818,4.213832,replica_02_seed20260932,False
720.0,0.96660614,5.2649903,3.4012618,3.3598986,4.2061267,replica_02_seed20260932,False
730.0,1.1244485,5.2080364,3.451797,3.6605766,4.6099873,replica_02_seed20260932,False
740.0,0.9660995,5.3220167,3.463892,3.6213655,5.0358777,replica_02_seed20260932,False
750.0,0.93287706,5.287116,3.3641343,2.8307614,4.7751217,replica_02_seed20260932,False
760.0,0.94592226,5.258852,3.435238,2.8965364,4.2742453,replica_02_seed20260932,False
770.0,0.9878611,5.2235603,3.6711547,2.5037436,3.57768,replica_02_seed20260932,False
780.0,0.9581599,5.378831,3.6903224,2.2102513,3.8754106,replica_02_seed20260932,False
790.0,0.67216074,5.25621,3.6843429,2.4093387,3.990631,replica_02_seed20260932,False
800.0,0.8539349,5.243857,3.7072756,3.10631,4.5649295,replica_02_seed20260932,False
810.0,0.75470024,5.28724,3.63284,2.4003072,4.061817,replica_02_seed20260932,False
820.0,0.621542,5.216526,3.7947912,2.2104225,3.7947092,replica_02_seed20260932,False
830.0,0.7478199,5.157322,3.7842474,2.2849755,3.7306163,replica_02_seed20260932,False
840.0,0.83998567,5.1628547,3.8606648,2.512081,3.7507691,replica_02_seed20260932,False
850.0,0.7660509,5.2364006,3.7117906,2.2624528,3.6192906,replica_02_seed20260932,False
860.0,0.8927851,5.116662,3.7061477,2.4237497,3.5674214,replica_02_seed20260932,False
870.0,0.6507405,5.205859,3.763517,2.5342445,3.3090284,replica_02_seed20260932,False
880.0,0.8536538,5.112038,3.9050362,2.381838,3.3664238,replica_02_seed20260932,False
890.0,0.8549059,5.1172533,3.9223268,2.8363657,3.7065527,replica_02_seed20260932,False
900.0,1.0745975,5.2159,4.158906,3.115041,4.1032085,replica_02_seed20260932,False
910.0,1.120024,5.161708,4.0452113,3.0337608,3.4944894,replica_02_seed20260932,False
920.0,1.0553836,5.2579517,4.052963,2.8783617,3.5840492,replica_02_seed20260932,False
930.0,1.2207319,5.2353663,4.17023,3.1892762,3.9495173,replica_02_seed20260932,False
940.0,1.188077,5.3099957,3.8942785,3.0231917,3.9191003,replica_02_seed20260932,False
950.0,1.1837547,5.240594,3.786565,3.1181989,4.041268,replica_02_seed20260932,False
960.0,1.4341269,5.211802,3.765564,2.9718795,3.2932591,replica_02_seed20260932,False
970.0,1.2576618,5.07365,3.8002994,2.768434,3.380632,replica_02_seed20260932,False
980.0,0.89479274,5.169195,3.6000233,2.2583869,3.7278519,replica_02_seed20260932,False
990.0,1.0695924,5.1455283,3.5238152,2.3950067,3.3707724,replica_02_seed20260932,False
1000.0,1.2645209,5.2077527,3.40063,2.5768492,3.706801,replica_02_seed20260932,False
1010.0,1.1132141,5.062886,3.4714606,2.3766723,3.8178995,replica_02_seed20260932,False
1020.0,1.2307762,5.025602,3.4526825,2.7518692,4.020936,replica_02_seed20260932,False
1030.0,1.0572629,5.1421127,3.2799592,2.4275193,3.6321232,replica_02_seed20260932,False
1040.0,0.9581533,5.2868567,3.3636231,1.7726042,3.8942633,replica_02_seed20260932,False
1050.0,1.1113207,5.225292,3.4474242,2.5751674,3.654597,replica_02_seed20260932,False
1060.0,1.0631757,5.160703,3.376324,2.339613,3.5978098,replica_02_seed20260932,False
1070.0,1.1190642,5.1894283,3.3609269,2.8026917,3.6992326,replica_02_seed20260932,False
1080.0,1.2287302,5.0530367,3.4501047,2.6705203,3.5294387,replica_02_seed20260932,False
1090.0,1.1480473,5.160654,3.378861,2.7881072,3.3093662,replica_02_seed20260932,False
1100.0,0.9658413,5.1186867,3.3407996,2.3764544,3.2013412,replica_02_seed20260932,False
1110.0,1.2290975,4.929696,3.1805959,2.7180192,3.5145524,replica_02_seed20260932,False
1120.0,1.1395484,5.063983,3.2629128,2.6989844,3.2542396,replica_02_seed20260932,False
1130.0,1.1546284,5.288201,3.4356558,2.6900501,3.2241275,replica_02_seed20260932,False
1140.0,0.8195177,5.2189455,3.4524753,2.0334466,3.604457,replica_02_seed20260932,False
1150.0,1.3246942,5.250063,3.4948742,2.7839744,3.2451713,replica_02_seed20260932,False
1160.0,1.4617252,5.1068716,3.2778475,2.4640312,3.4416995,replica_02_seed20260932,False
1170.0,0.98508006,5.0649333,3.4588945,2.2242315,3.0103893,replica_02_seed20260932,False
1180.0,1.1541493,5.3216553,3.6044703,2.4134965,3.6128888,replica_02_seed20260932,False
1190.0,1.0530314,5.2769766,3.6813214,2.4814792,3.2334816,replica_02_seed20260932,False
1200.0,1.1466635,5.3545527,3.5827842,1.9110764,4.0752177,replica_02_seed20260932,False
1210.0,1.1653082,5.2524953,3.453658,2.4567213,3.3738108,replica_02_seed20260932,False
1220.0,0.9476062,5.161428,3.5036058,2.4193745,3.0628574,replica_02_seed20260932,False
1230.0,1.0123756,5.1367817,3.4582152,2.0762131,3.1932726,replica_02_seed20260932,False
1240.0,1.2682949,5.191073,3.6896584,2.369418,3.2823226,replica_02_seed20260932,False
1250.0,1.0630141,5.13819,3.5784853,1.8544867,3.1917162,replica_02_seed20260932,False
1260.0,0.9973249,5.274511,3.6650527,2.2423763,2.958418,replica_02_seed20260932,False
1270.0,0.98248535,5.27081,3.680379,2.3531177,3.3093238,replica_02_seed20260932,False
1280.0,1.1559491,5.114226,3.7581704,2.7736948,2.7162857,replica_02_seed20260932,False
1290.0,1.0272444,5.2135224,3.7426329,2.7658143,3.2536042,replica_02_seed20260932,False
1300.0,1.0521013,5.2377653,3.697497,2.6157136,2.9936476,replica_02_seed20260932,False
1310.0,1.2540028,5.2697396,3.6760988,2.541069,3.1530771,replica_02_seed20260932,False
1320.0,1.0242274,5.2426047,3.6367364,2.220671,3.3828356,replica_02_seed20260932,False
1330.0,0.88357776,5.2309284,3.7365987,2.1623106,3.771684,replica_02_seed20260932,False
1340.0,0.9792525,5.1532216,3.6914527,2.02627,3.4341435,replica_02_seed20260932,False
1350.0,1.2282993,5.2234745,3.8570032,2.5997255,3.5411425,replica_02_seed20260932,False
1360.0,1.1415483,5.2288795,3.9140294,2.9464614,3.387876,replica_02_seed20260932,False
1370.0,1.1922758,5.0578904,3.719328,2.6367893,3.2670684,replica_02_seed20260932,False
1380.0,1.1432512,5.097876,4.0190687,2.8555517,3.0356746,replica_02_seed20260932,False
1390.0,1.179566,5.0722446,4.0224075,2.571255,3.2150385,replica_02_seed20260932,False
1400.0,1.3514087,5.223158,4.0406117,3.0386517,3.5744226,replica_02_seed20260932,False
1410.0,0.89769065,5.216293,4.000544,2.8230233,3.6401572,replica_02_seed20260932,False
1420.0,1.2554545,5.1300263,4.224307,3.0112932,3.922464,replica_02_seed20260932,False
1430.0,1.187606,5.159507,4.3818398,2.7228785,3.0548086,replica_02_seed20260932,False
1440.0,0.77804923,5.222432,4.231151,2.8557086,3.4698582,replica_02_seed20260932,False
1450.0,1.0655545,5.273898,4.217049,2.4229183,3.4257295,replica_02_seed20260932,False
1460.0,1.0969307,5.2781343,4.2524557,2.5263824,3.2624304,replica_02_seed20260932,False
1470.0,1.0808449,5.258335,4.236863,2.8998115,3.3251202,replica_02_seed20260932,False
1480.0,1.0858362,5.3165336,4.1147103,3.2195554,3.3109064,replica_02_seed20260932,False
1490.0,0.9938413,5.279756,4.042423,2.4780617,3.0707002,replica_02_seed20260932,False
1500.0,1.3676745,5.1718416,3.8629415,2.7527654,3.2216601,replica_02_seed20260932,False
1510.0,1.2590866,5.13107,3.7118993,2.5295987,3.5180883,replica_02_seed20260932,False
1520.0,1.3033408,5.223846,3.8348362,2.414905,3.1367743,replica_02_seed20260932,False
1530.0,1.2887998,5.0858154,3.7187555,2.3583324,3.8020778,replica_02_seed20260932,False
1540.0,1.3692079,5.157543,3.8668952,2.3361876,3.6472282,replica_02_seed20260932,False
1550.0,1.2986641,5.2217693,3.8644648,2.1603684,4.0195,replica_02_seed20260932,False
1560.0,1.2355645,5.233592,3.876192,1.9176735,3.8921962,replica_02_seed20260932,False
1570.0,1.064362,5.179422,3.712048,2.1069024,3.4905183,replica_02_seed20260932,False
1580.0,1.0411181,5.225663,3.6243114,2.1915166,4.175209,replica_02_seed20260932,False
1590.0,1.0682049,5.127888,3.670537,2.0280645,3.9002357,replica_02_seed20260932,False
1600.0,0.86073333,5.123128,3.755007,2.7161922,3.0944874,replica_02_seed20260932,False
1610.0,0.8767751,5.1781855,3.7555287,2.3449562,3.4239352,replica_02_seed20260932,False
1620.0,0.82011676,5.1741242,3.7348273,3.1804843,3.6547656,replica_02_seed20260932,False
1630.0,1.0472921,5.187512,3.8019898,3.0611813,3.4761868,replica_02_seed20260932,False
1640.0,0.910917,5.027095,3.8365183,2.788354,3.975812,replica_02_seed20260932,False
1650.0,1.0477428,5.131626,4.0430527,2.5897555,4.053668,replica_02_seed20260932,False
1660.0,0.7555043,5.092151,3.6850479,2.905373,4.0975504,replica_02_seed20260932,False
1670.0,0.92187357,5.02707,3.7242703,2.2847629,4.004821,replica_02_seed20260932,False
1680.0,0.8767805,5.0339994,4.000614,2.6145437,4.0090075,replica_02_seed20260932,False
1690.0,0.5816958,5.0898523,3.9215124,2.7205768,3.4562006,replica_02_seed20260932,False
1700.0,1.0374339,5.2179365,4.003114,2.6414073,3.7169585,replica_02_seed20260932,False
1710.0,0.8141978,5.27806,4.1359825,2.0886202,4.209056,replica_02_seed20260932,False
1720.0,0.8084302,5.3596153,4.183573,2.8375542,4.20973,replica_02_seed20260932,False
1730.0,0.88193923,5.240936,4.1851606,2.2443135,3.8548727,replica_02_seed20260932,False
1740.0,0.81893176,5.3310957,4.0790563,1.8957043,3.5911143,replica_02_seed20260932,False
1750.0,0.75405127,5.270426,3.8871944,2.03697,4.1306343,replica_02_seed20260932,False
1760.0,0.95347047,5.224437,3.9070554,2.1616576,3.9448934,replica_02_seed20260932,False
1770.0,0.9301862,5.1028566,4.0102043,2.190234,3.6268444,replica_02_seed20260932,False
1780.0,1.0223447,5.237031,3.977178,2.1744041,3.7632294,replica_02_seed20260932,False
1790.0,1.2481829,5.22408,4.0059304,2.6393607,4.2349434,replica_02_seed20260932,False
1800.0,1.1563121,5.2177362,4.0118227,2.3817852,4.1007137,replica_02_seed20260932,False
1810.0,0.8180151,5.3101735,4.1003985,3.161001,4.797352,replica_02_seed20260932,False
1820.0,0.7953241,5.337549,4.1573687,2.0952744,3.727547,replica_02_seed20260932,False
1830.0,0.7808064,5.282692,4.3322024,1.84554,3.8601704,replica_02_seed20260932,False
1840.0,1.1318355,5.2468967,4.2464952,2.2032685,4.0991836,replica_02_seed20260932,False
1850.0,1.1279868,5.254736,4.3617654,1.8229527,3.7345397,replica_02_seed20260932,False
1860.0,1.0343944,5.294562,4.3221197,2.0211978,4.1009464,replica_02_seed20260932,False
1870.0,0.98542523,5.3259773,4.508294,2.2139883,3.8190365,replica_02_seed20260932,False
1880.0,0.89254826,5.343012,4.777483,2.3895648,3.5312972,replica_02_seed20260932,False
1890.0,0.8646375,5.3246536,5.026746,1.6269562,3.627893,replica_02_seed20260932,False
1900.0,0.60120094,5.324913,4.90089,1.9668133,3.2596967,replica_02_seed20260932,False
1910.0,0.7261494,5.264703,5.0945325,1.6797793,3.970776,replica_02_seed20260932,False
1920.0,0.6986802,5.2594843,4.8870125,1.6571687,3.8463583,replica_02_seed20260932,False
1930.0,0.5918914,5.1993265,5.069346,2.3880873,3.2337525,replica_02_seed20260932,False
1940.0,0.60388106,5.108292,5.0854025,2.2875178,3.0118015,replica_02_seed20260932,False
1950.0,0.6851893,5.1203394,5.076535,2.591999,3.0783386,replica_02_seed20260932,False
1960.0,0.55584913,5.1058846,5.0567245,2.324981,3.1363273,replica_02_seed20260932,False
1970.0,0.556195,5.1486654,5.2376895,2.731476,2.9418035,replica_02_seed20260932,False
1980.0,0.7488182,5.131301,5.267158,2.7278519,3.3438206,replica_02_seed20260932,False
1990.0,0.4868795,5.223417,5.307348,2.3742852,3.4903553,replica_02_seed20260932,False
2000.0,0.4686347,5.1994457,5.5972567,2.5728061,3.1761014,replica_02_seed20260932,False
2010.0,0.60280097,5.3088784,5.5120296,1.8567549,4.047725,replica_02_seed20260932,True
2020.0,0.4646837,5.204711,5.5139546,2.1181164,3.3428888,replica_02_seed20260932,True
2030.0,0.59725136,5.087828,5.41562,2.1267118,3.5388768,replica_02_seed20260932,True
2040.0,0.7457937,5.1680303,5.2438393,1.9132913,4.1880097,replica_02_seed20260932,True
2050.0,0.5768832,5.2173595,5.055435,1.342202,4.519465,replica_02_seed20260932,True
2060.0,0.5891891,5.180406,5.1387205,2.2415457,4.044843,replica_02_seed20260932,True
2070.0,0.8641043,5.0573473,4.8258643,2.3256795,4.100334,replica_02_seed20260932,True
2080.0,0.96621144,5.2073393,4.791154,2.2531917,4.5391645,replica_02_seed20260932,True
2090.0,0.8047116,5.172112,4.8337345,2.4015822,4.510117,replica_02_seed20260932,True
2100.0,0.9629173,5.163356,5.0594926,2.4264936,4.1915317,replica_02_seed20260932,True
2110.0,1.1142488,5.2405376,5.079116,2.185224,4.4773393,replica_02_seed20260932,True
2120.0,0.79659814,5.244979,5.1452703,2.1370049,4.100924,replica_02_seed20260932,True
2130.0,0.68688285,5.179413,5.1197057,2.0587938,4.0182066,replica_02_seed20260932,True
2140.0,0.62790763,5.243024,5.220502,1.8342597,4.084143,replica_02_seed20260932,True
2150.0,0.8430154,5.1005836,5.179512,2.2850285,4.391237,replica_02_seed20260932,True
2160.0,0.77434486,5.136465,5.1720147,2.0316346,4.1753464,replica_02_seed20260932,True
2170.0,0.8012773,5.218073,5.488394,2.0813756,4.3216457,replica_02_seed20260932,True
2180.0,0.80922216,5.1608887,5.5655174,2.367813,4.303908,replica_02_seed20260932,True
2190.0,0.76232785,5.281502,5.6412163,2.4461303,4.2752,replica_02_seed20260932,True
2200.0,0.9018349,5.112102,5.6489553,2.587566,4.833873,replica_02_seed20260932,True
2210.0,1.0529046,5.221627,5.7088537,2.612688,4.329817,replica_02_seed20260932,True
2220.0,1.0244291,5.231923,5.655412,3.113228,4.23275,replica_02_seed20260932,True
2230.0,0.68369144,5.218152,5.535166,2.640359,3.9801505,replica_02_seed20260932,True
2240.0,0.85212743,5.2126117,5.392017,2.4711525,4.054801,replica_02_seed20260932,True
2250.0,0.9042287,5.286993,5.2571864,3.4424913,3.6416078,replica_02_seed20260932,True
2260.0,1.0559797,5.26376,5.2874613,3.466246,3.7784722,replica_02_seed20260932,True
2270.0,1.098538,5.114297,5.2621417,3.390038,4.3336062,replica_02_seed20260932,True
2280.0,0.9594331,5.228545,5.2456913,3.3391979,4.214728,replica_02_seed20260932,True
2290.0,0.9142906,5.2013164,5.2330775,2.8575635,4.2807503,replica_02_seed20260932,True
2300.0,0.93342215,5.264574,5.172179,3.992469,4.2781324,replica_02_seed20260932,True
2310.0,0.90755534,5.2315497,5.18192,3.8055449,4.689017,replica_02_seed20260932,True
2320.0,1.007413,5.1589775,5.2061415,3.7818265,3.8591843,replica_02_seed20260932,True
2330.0,1.1812061,5.1039224,5.1049232,3.7322826,3.8086393,replica_02_seed20260932,True
2340.0,1.0697869,5.2186446,5.124497,3.7830215,4.528817,replica_02_seed20260932,True
2350.0,1.0946782,5.180393,5.1742573,3.6152554,4.203841,replica_02_seed20260932,True
2360.0,0.9456164,5.1085715,5.465666,3.6228194,3.6600738,replica_02_seed20260932,True
2370.0,0.789493,5.099067,5.4446893,4.0618467,3.9729939,replica_02_seed20260932,True
2380.0,0.89215636,5.175626,5.2809486,3.7738514,3.8132799,replica_02_seed20260932,True
2390.0,0.90752035,5.242894,5.3116817,3.999126,3.760227,replica_02_seed20260932,True
2400.0,1.3124409,5.2234936,5.4864287,3.6185837,4.9771132,replica_02_seed20260932,True
2410.0,1.1813878,5.101011,5.4601946,3.6428933,4.336347,replica_02_seed20260932,True
